PRODUCT_ID,BROWSE_NODE_ID
20805,3821
20806,3562
20807,1045
20808,8802
20809,2321
20810,42665
20811,8846
20812,818
20813,803
20814,3329
20815,1045
20816,17931
20817,796
20818,796
20819,17184
20820,2321
20821,1045
20822,13128
20823,1217
20824,427
20825,41520
20826,41520
20827,58420
20828,3856
20829,15051
20830,25667
20831,2321
20832,1819
20833,29383
20834,1045
20835,1084
20836,2091
20837,1966
20838,1045
20839,1672
20840,367
20841,1454
20842,319
20843,18893
20844,818
20845,1699
20846,1777
20847,396
20848,2511
20849,1045
20850,48958
20851,7731
20852,3741
20853,1209
20854,1339
20855,409
20856,1045
20857,1045
20858,4323
20859,466
20860,112
20861,8708
20862,2375
20863,1045
20864,7242
20865,507
20866,4501
20867,1045
20868,1045
20869,507
20870,328
20871,12308
20872,532
20873,499
20874,289
20875,439
20876,227
20877,1092
20878,1045
20879,1045
20880,507
20881,1045
20882,7369
20883,2284
20884,413
20885,816
20886,787
20887,2650
20888,1602
20889,507
20890,1045
20891,507
20892,1045
20893,1045
20894,9713
20895,1045
20896,481
20897,1045
20898,1045
20899,8624
20900,8078
20901,1045
20902,1045
20903,1045
20904,507
20905,1045
20906,1045
20907,1045
20908,1045
20909,708
20910,1045
20911,1295
20912,7203
20913,1045
20914,1045
20915,1295
20916,3315
20917,1045
20918,22663
20919,13129
20920,2107
20921,3315
20922,836
20923,1045
20924,1045
20925,8708
20926,18536
20927,1045
20928,6
20929,6
20930,1045
20931,1045
20932,32280
20933,507
20934,1295
20935,1209
20936,6
20937,4323
20938,1164
20939,1597
20940,1058
20941,796
20942,507
20943,4
20944,1045
20945,507
20946,1045
20947,4907
20948,92814
20949,818
20950,1433
20951,4118
20952,1973
20953,507
20954,818
20955,24099
20956,4
20957,787
20958,23005
20959,1239
20960,5278
20961,557
20962,530
20963,5061
20964,796
20965,5061
20966,1552
20967,1889
20968,2077
20969,251
20970,427
20971,1351
20972,834
20973,1687
20974,1105
20975,13940
20976,2077
20977,834
20978,5097
20979,800
20980,1699
20981,2029
20982,1835
20983,4992
20984,1045
20985,1045
20986,818
20987,439
20988,1973
20989,1035
20990,7731
20991,19247
20992,507
20993,5932
20994,3780
20995,4306
20996,409
20997,2647
20998,102612
20999,1074
21000,5061
21001,890
21002,8703
21003,1973
21004,4501
21005,92
21006,764
21007,507
21008,1351
21009,1251
21010,1351
21011,4501
21012,1348
21013,251
21014,3456
21015,4501
21016,218198
21017,4240
21018,5
21019,782
21020,1023
21021,1023
21022,800
21023,532
21024,800
21025,800
21026,5061
21027,5001
21028,2416
21029,4281
21030,13568
21031,800
21032,3442
21033,800
21034,7731
21035,17955
21036,3821
21037,3329
21038,507
21039,155
21040,117
21041,6587
21042,2321
21043,4
21044,15772
21045,4
21046,1930
21047,651
21048,1010
21049,34824
21050,15772
21051,4052
21052,45753
21053,2321
21054,189915
21055,1882
21056,1295
21057,630
21058,1045
21059,1295
21060,15309
21061,396
21062,4957
21063,227
21064,781
21065,18608
21066,1045
21067,1045
21068,18704
21069,18704
21070,797
21071,17184
21072,2321
21073,439
21074,1433
21075,374
21076,1084
21077,748
21078,1045
21079,1296
21080,3787
21081,796
21082,374
21083,17184
21084,2321
21085,7630
21086,5278
21087,1295
21088,2321
21089,5290
21090,1295
21091,1433
21092,618
21093,14799
21094,1287
21095,1295
21096,816
21097,11796
21098,796
21099,2647
21100,1045
21101,15760
21102,396
21103,863
21104,2647
21105,1045
21106,1045
21107,21834
21108,3329
21109,651
21110,251
21111,22
21112,4501
21113,4501
21114,1339
21115,6472
21116,8082
21117,2385
21118,60239
21119,1045
21120,1045
21121,21269
21122,439
21123,1454
21124,21649
21125,13940
21126,1045
21127,74
21128,1247
21129,1922
21130,3329
21131,507
21132,2321
21133,1240
21134,5398
21135,1138
21136,5932
21137,1539
21138,427
21139,840
21140,1353
21141,1045
21142,1045
21143,507
21144,406
21145,8269
21146,439
21147,1045
21148,1045
21149,1045
21150,805
21151,8269
21152,32110
21153,4496
21154,13932
21155,1045
21156,1045
21157,906
21158,1045
21159,1045
21160,1045
21161,289
21162,796
21163,1045
21164,1045
21165,17303
21166,1052
21167,4032
21168,1287
21169,1045
21170,1045
21171,1045
21172,1295
21173,1045
21174,530
21175,1045
21176,1045
21177,1045
21178,1045
21179,1084
21180,1052
21181,1045
21182,16542
21183,507
21184,1045
21185,1045
21186,1045
21187,630
21188,748
21189,6
21190,215
21191,1045
21192,1045
21193,1045
21194,1045
21195,289
21196,1876
21197,708
21198,1
21199,1794
21200,2505
21201,507
21202,1313
21203,1973
21204,459
21205,4240
21206,1358
21207,1137
21208,1724
21209,1045
21210,204
21211,5338
21212,422
21213,1045
21214,1045
21215,1194
21216,1045
21217,896
21218,1648
21219,914
21220,2807
21221,834
21222,2957
21223,11168
21224,2179
21225,459
21226,1313
21227,1471
21228,4947
21229,324
21230,1973
21231,530
21232,4962
21233,409
21234,244057
21235,507
21236,834
21237,102394
21238,10183
21239,5061
21240,1239
21241,1799
21242,289
21243,667
21244,708
21245,1061
21246,5372
21247,110
21248,9643
21249,4803
21250,2505
21251,244057
21252,2077
21253,1045
21254,374
21255,1973
21256,1239
21257,25667
21258,1287
21259,5097
21260,1052
21261,4368
21262,1988
21263,1973
21264,507
21265,3867
21266,5287
21267,1239
21268,3626
21269,507
21270,328
21271,3994
21272,507
21273,1239
21274,1484
21275,5494
21276,20
21277,507
21278,104578
21279,8703
21280,569
21281,1052
21282,4
21283,2077
21284,2877
21285,92
21286,805
21287,872
21288,3456
21289,31430
21290,1003
21291,1040
21292,13568
21293,20537
21294,800
21295,800
21296,800
21297,115948
21298,1648
21299,8602
21300,13568
21301,6455
21302,1092
21303,2321
21304,2321
21305,1045
21306,2321
21307,24579
21308,4710
21309,761
21310,2321
21311,1295
21312,5425
21313,1045
21314,58594
21315,1045
21316,1295
21317,2505
21318,2321
21319,1045
21320,2392
21321,29811
21322,2321
21323,3329
21324,17719
21325,2321
21326,210522
21327,1045
21328,106
21329,4047
21330,5278
21331,1045
21332,3175
21333,2321
21334,1045
21335,1045
21336,507
21337,92
21338,507
21339,5338
21340,1045
21341,507
21342,1433
21343,3068
21344,1045
21345,810
21346,1045
21347,1960
21348,1045
21349,1295
21350,36096
21351,2321
21352,593
21353,41520
21354,272060
21355,396
21356,16143
21357,2321
21358,912
21359,4496
21360,2318
21361,1287
21362,1045
21363,439
21364,245
21365,1045
21366,1045
21367,1045
21368,507
21369,840
21370,1045
21371,1045
21372,1045
21373,1045
21374,630
21375,1045
21376,4
21377,2578
21378,1045
21379,396
21380,1045
21381,1045
21382,23360
21383,447
21384,4368
21385,279
21386,1711
21387,1930
21388,507
21389,191
21390,1724
21391,4957
21392,1295
21393,796
21394,9643
21395,653
21396,810
21397,1045
21398,289
21399,1045
21400,1997
21401,2968
21402,1045
21403,6
21404,1724
21405,1045
21406,1045
21407,1362
21408,1045
21409,2511
21410,3562
21411,1045
21412,3562
21413,507
21414,5747
21415,1419
21416,1045
21417,1045
21418,1045
21419,439
21420,5900
21421,374
21422,289
21423,1348
21424,427
21425,1045
21426,1045
21427,1045
21428,1045
21429,25667
21430,507
21431,1045
21432,2101
21433,1472
21434,1045
21435,3787
21436,1045
21437,6
21438,1045
21439,197
21440,1045
21441,40979
21442,1711
21443,1295
21444,1196
21445,3315
21446,2647
21447,2541
21448,1295
21449,507
21450,204
21451,2064
21452,691
21453,244057
21454,872
21455,1876
21456,289
21457,1045
21458,227
21459,10456
21460,1045
21461,78884
21462,1552
21463,1239
21464,1922
21465,557
21466,1171
21467,439
21468,1348
21469,23817
21470,782
21471,1017
21472,834
21473,579
21474,92
21475,1140
21476,507
21477,507
21478,1276
21479,89
21480,709
21481,739
21482,439
21483,427
21484,1186
21485,748
21486,1973
21487,1777
21488,507
21489,3770
21490,36208
21491,782
21492,1563
21493,1339
21494,811
21495,319
21496,1973
21497,507
21498,507
21499,8506
21500,16410
21501,92
21502,42987
21503,507
21504,2560
21505,1035
21506,1973
21507,1035
21508,1602
21509,419
21510,5278
21511,1052
21512,251
21513,5497
21514,5338
21515,796
21516,1145
21517,796
21518,4
21519,1045
21520,3478
21521,1351
21522,26468
21523,507
21524,1239
21525,2511
21526,449
21527,532
21528,1882
21529,1988
21530,427
21531,160
21532,5001
21533,800
21534,4368
21535,800
21536,562
21537,3503
21538,14490
21539,5747
21540,800
21541,1287
21542,800
21543,1092
21544,1092
21545,1484
21546,2813
21547,2321
21548,2321
21549,1339
21550,7460
21551,3329
21552,1045
21553,507
21554,2321
21555,2321
21556,2321
21557,55
21558,374
21559,1045
21560,1045
21561,4052
21562,748
21563,5471
21564,95731
21565,29586
21566,2321
21567,3175
21568,2321
21569,2321
21570,1045
21571,427
21572,1045
21573,4581
21574,15772
21575,2321
21576,5165
21577,3068
21578,32466
21579,1083
21580,593
21581,4633
21582,2321
21583,465
21584,58420
21585,1362
21586,782
21587,2321
21588,2321
21589,1045
21590,911
21591,270731
21592,1045
21593,2321
21594,1672
21595,289
21596,1061
21597,1045
21598,1045
21599,328
21600,4962
21601,1177
21602,289
21603,1045
21604,1045
21605,2594
21606,160
21607,17056
21608,1045
21609,4
21610,748
21611,1319
21612,1049
21613,1276
21614,8078
21615,13940
21616,1930
21617,1045
21618,1045
21619,1599
21620,8082
21621,21931
21622,427
21623,1045
21624,651
21625,5
21626,439
21627,251
21628,1247
21629,7644
21630,1670
21631,99
21632,1045
21633,1672
21634,2379
21635,1295
21636,1295
21637,422
21638,1045
21639,507
21640,1045
21641,1045
21642,1045
21643,8269
21644,805
21645,1045
21646,3821
21647,289
21648,22
21649,840
21650,1295
21651,1045
21652,1045
21653,1045
21654,1045
21655,1013
21656,1045
21657,4474
21658,4519
21659,1045
21660,1045
21661,35306
21662,1045
21663,1882
21664,1045
21665,10748
21666,871
21667,1045
21668,1922
21669,11534
21670,1045
21671,1045
21672,2787
21673,529
21674,1295
21675,1295
21676,4496
21677,6754
21678,8994
21679,507
21680,1045
21681,289
21682,1017
21683,179
21684,2019
21685,803
21686,23091
21687,3503
21688,14043
21689,2827
21690,22
21691,6018
21692,188250
21693,834
21694,4840
21695,215
21696,1470
21697,6585
21698,834
21699,1092
21700,834
21701,1239
21702,1433
21703,1092
21704,289
21705,13940
21706,3698
21707,924
21708,507
21709,92
21710,5372
21711,818
21712,1973
21713,834
21714,8269
21715,2505
21716,1
21717,804
21718,834
21719,328
21720,152197
21721,876
21722,7731
21723,507
21724,507
21725,507
21726,1684
21727,2647
21728,818
21729,1425
21730,38900
21731,507
21732,4885
21733,9677
21734,1045
21735,708
21736,636
21737,5900
21738,1973
21739,3478
21740,796
21741,10998
21742,834
21743,206
21744,3626
21745,4962
21746,22571
21747,92
21748,2378
21749,507
21750,800
21751,11
21752,328
21753,771
21754,5061
21755,529
21756,800
21757,5061
21758,810
21759,13568
21760,5001
21761,495
21762,1040
21763,13568
21764,110730
21765,800
21766,13568
21767,692
21768,2321
21769,17184
21770,2321
21771,32282
21772,2321
21773,407
21774,2321
21775,534
21776,2321
21777,95
21778,17719
21779,709
21780,2205
21781,1045
21782,1889
21783,32110
21784,427
21785,4052
21786,4052
21787,11
21788,1295
21789,1045
21790,1045
21791,1045
21792,396
21793,3175
21794,3175
21795,9512
21796,507
21797,3175
21798,3175
21799,1045
21800,2321
21801,3562
21802,1092
21803,422
21804,396
21805,41235
21806,2093
21807,38
21808,816
21809,289
21810,6835
21811,1042
21812,147236
21813,41520
21814,58420
21815,748
21816,5372
21817,374
21818,4271
21819,5239
21820,1287
21821,10624
21822,1084
21823,630
21824,6107
21825,160
21826,10624
21827,701
21828,1045
21829,2647
21830,11292
21831,1045
21832,796
21833,1045
21834,1045
21835,439
21836,396
21837,21931
21838,1045
21839,1295
21840,1045
21841,21269
21842,7805
21843,29811
21844,1339
21845,1040
21846,1348
21847,2815
21848,439
21849,1045
21850,530
21851,1287
21852,1045
21853,1164
21854,1045
21855,651
21856,507
21857,2273
21858,439
21859,507
21860,507
21861,818
21862,1045
21863,1045
21864,4
21865,1045
21866,761
21867,816
21868,58420
21869,8269
21870,1045
21871,1295
21872,407
21873,289
21874,1045
21875,82059
21876,11125
21877,1045
21878,1045
21879,1045
21880,1045
21881,1084
21882,465
21883,8078
21884,1045
21885,14560
21886,422
21887,1045
21888,1045
21889,8624
21890,1339
21891,1973
21892,1045
21893,1344
21894,4
21895,708
21896,2019
21897,1045
21898,1045
21899,2614
21900,1045
21901,1930
21902,1045
21903,1045
21904,319
21905,1045
21906,2983
21907,1045
21908,1045
21909,3821
21910,1045
21911,1045
21912,20867
21913,1973
21914,1045
21915,1045
21916,1045
21917,507
21918,1045
21919,1045
21920,107
21921,1295
21922,368
21923,418332
21924,1040
21925,8708
21926,1433
21927,1799
21928,507
21929,427
21930,81
21931,3626
21932,244057
21933,1295
21934,7503
21935,708
21936,1687
21937,818
21938,2026
21939,422
21940,507
21941,1813
21942,374
21943,4962
21944,651
21945,4324
21946,2093
21947,507
21948,686
21949,507
21950,1186
21951,1074
21952,427
21953,289
21954,962
21955,3633
21956,10555
21957,1777
21958,324
21959,507
21960,13581
21961,781
21962,2202
21963,834
21964,19247
21965,1072
21966,289
21967,708
21968,319
21969,1239
21970,6
21971,993
21972,3994
21973,5747
21974,1045
21975,9414
21976,10183
21977,171226
21978,834
21979,18536
21980,1889
21981,507
21982,840
21983,28156
21984,1045
21985,1171
21986,2396
21987,1013
21988,4
21989,507
21990,9643
21991,251
21992,1922
21993,459
21994,1045
21995,3456
21996,507
21997,507
21998,1052
21999,186
22000,6998
22001,407
22002,507
22003,1777
22004,5900
22005,4501
22006,1658
22007,495
22008,2996
22009,800
22010,800
22011,14490
22012,14490
22013,2794
22014,60239
22015,2357
22016,9165
22017,3329
22018,36
22019,2321
22020,19089
22021,2321
22022,289
22023,534
22024,1045
22025,289
22026,374
22027,1930
22028,2321
22029,4052
22030,1295
22031,11
22032,15480
22033,1045
22034,2321
22035,5932
22036,1415
22037,1446
22038,1699
22039,227
22040,82973
22041,3456
22042,1045
22043,3175
22044,4967
22045,2321
22046,1045
22047,2321
22048,31841
22049,207
22050,4369
22051,589
22052,3821
22053,31430
22054,598
22055,750874
22056,1084
22057,1295
22058,239726
22059,1045
22060,2459
22061,796
22062,1045
22063,507
22064,41520
22065,422
22066,67168
22067,21269
22068,1930
22069,1295
22070,1295
22071,1295
22072,507
22073,1045
22074,1045
22075,2385
22076,29508
22077,1433
22078,1045
22079,1433
22080,1045
22081,787
22082,1045
22083,507
22084,249
22085,29811
22086,5
22087,1287
22088,1239
22089,1045
22090,1835
22091,2516
22092,1045
22093,19795
22094,92
22095,4792
22096,17782
22097,1045
22098,4003
22099,2594
22100,1870
22101,1058
22102,1045
22103,1045
22104,1045
22105,439
22106,2229
22107,3456
22108,1922
22109,2321
22110,1045
22111,21269
22112,1843
22113,1045
22114,427
22115,1045
22116,328
22117,8802
22118,2807
22119,82059
22120,883
22121,1045
22122,203883
22123,1236
22124,1045
22125,748
22126,422
22127,753
22128,1484
22129,8078
22130,1295
22131,1045
22132,1045
22133,289
22134,8078
22135,1973
22136,1045
22137,1045
22138,1045
22139,1045
22140,3821
22141,1045
22142,1045
22143,1045
22144,1045
22145,1045
22146,1045
22147,507
22148,465
22149,1045
22150,1010
22151,1045
22152,651
22153,1239
22154,507
22155,16410
22156,4496
22157,422
22158,422
22159,19752
22160,654
22161,1295
22162,422
22163,1433
22164,805
22165,19264
22166,834
22167,1239
22168,4
22169,3562
22170,3456
22171,289
22172,993
22173,3559
22174,2505
22175,10631
22176,1239
22177,3102
22178,11655
22179,4533
22180,1023
22181,417
22182,8078
22183,6
22184,439
22185,19247
22186,796
22187,708
22188,289
22189,289
22190,834
22191,279
22192,507
22193,622
22194,88244
22195,110
22196,2029
22197,4323
22198,1092
22199,834
22200,13940
22201,5454
22202,530
22203,4513
22204,507
22205,6
22206,4519
22207,1052
22208,530
22209,19247
22210,507
22211,3562
22212,374
22213,507
22214,876
22215,816
22216,1035
22217,507
22218,2103
22219,1013
22220,1052
22221,872
22222,1835
22223,507
22224,93
22225,796
22226,6
22227,1052
22228,81
22229,1339
22230,507
22231,7660
22232,796
22233,2396
22234,507
22235,21269
22236,1052
22237,25416
22238,21269
22239,1454
22240,3759
22241,1882
22242,16504
22243,279
22244,4631
22245,771
22246,13308
22247,1232
22248,754
22249,532
22250,1011
22251,5001
22252,800
22253,562
22254,800
22255,13568
22256,1173
22257,4368
22258,922
22259,49914
22260,800
22261,800
22262,58196
22263,3562
22264,1765
22265,2357
22266,1589
22267,1045
22268,4
22269,347
22270,95
22271,29595
22272,3329
22273,1295
22274,3329
22275,519
22276,1295
22277,1079
22278,1019
22279,2321
22280,1092
22281,2318
22282,3329
22283,92
22284,4052
22285,2321
22286,1045
22287,627
22288,890
22289,204
22290,92
22291,3175
22292,651
22293,3175
22294,1433
22295,2321
22296,1045
22297,3329
22298,3562
22299,2796
22300,631
22301,74
22302,1045
22303,796
22304,68137
22305,796
22306,17184
22307,2647
22308,1084
22309,748
22310,396
22311,2827
22312,1295
22313,374
22314,5515
22315,16880
22316,21772
22317,5287
22318,507
22319,1209
22320,1209
22321,816
22322,892
22323,29811
22324,1353
22325,748
22326,4323
22327,289
22328,8602
22329,1045
22330,10779
22331,6
22332,2647
22333,1083
22334,1426
22335,8078
22336,26651
22337,1092
22338,1045
22339,781
22340,1173
22341,6
22342,8082
22343,1295
22344,4977
22345,289
22346,65432
22347,374
22348,439
22349,7984
22350,1045
22351,4320
22352,8082
22353,589
22354,422
22355,507
22356,1045
22357,179
22358,15042
22359,1973
22360,1045
22361,1045
22362,507
22363,4885
22364,1045
22365,3821
22366,1045
22367,1045
22368,5061
22369,1045
22370,1045
22371,1045
22372,1045
22373,1045
22374,1045
22375,1295
22376,1045
22377,3821
22378,1287
22379,1045
22380,148838
22381,6
22382,11
22383,287
22384,449
22385,1295
22386,197
22387,1045
22388,1209
22389,4
22390,764
22391,1295
22392,74464
22393,1483
22394,1295
22395,374
22396,529
22397,1930
22398,507
22399,1454
22400,818
22401,1045
22402,10443
22403,251
22404,5278
22405,818
22406,1672
22407,1287
22408,1092
22409,1194
22410,8802
22411,2076
22412,11655
22413,22
22414,507
22415,5494
22416,4320
22417,796
22418,890
22419,507
22420,1552
22421,289
22422,427
22423,289
22424,771
22425,1973
22426,818
22427,7091
22428,721
22429,34939
22430,1295
22431,2594
22432,11655
22433,4947
22434,2667
22435,324
22436,439
22437,265
22438,5497
22439,530
22440,1927
22441,6769
22442,1546
22443,781
22444,818
22445,3698
22446,1239
22447,781
22448,10998
22449,1351
22450,10367
22451,2588
22452,2647
22453,2647
22454,1927
22455,413
22456,4845
22457,255
22458,3821
22459,383
22460,834
22461,796
22462,1973
22463,94902
22464,6
22465,25416
22466,1599
22467,6
22468,5900
22469,507
22470,9643
22471,5338
22472,324
22473,53437
22474,701
22475,34236
22476,800
22477,53738
22478,562
22479,562
22480,800
22481,5001
22482,1551
22483,800
22484,14341
22485,800
22486,5061
22487,7037
22488,800
22489,781
22490,58196
22491,17184
22492,2321
22493,86
22494,17184
22495,117
22496,3329
22497,2321
22498,42344
22499,2321
22500,1045
22501,2647
22502,962
22503,660
22504,3329
22505,2321
22506,4907
22507,2321
22508,3562
22509,2321
22510,534
22511,2318
22512,265
22513,1045
22514,396
22515,1045
22516,3175
22517,2321
22518,2321
22519,1295
22520,1045
22521,1045
22522,7731
22523,1045
22524,1045
22525,1045
22526,787
22527,1045
22528,1045
22529,922
22530,2077
22531,1351
22532,33487
22533,764
22534,92
22535,1045
22536,1045
22537,796
22538,1045
22539,534
22540,692
22541,1351
22542,22948
22543,328
22544,25775
22545,3672
22546,1672
22547,316
22548,1287
22549,10624
22550,796
22551,796
22552,796
22553,13940
22554,507
22555,1045
22556,840
22557,100
22558,1045
22559,1045
22560,507
22561,761
22562,1045
22563,1045
22564,2647
22565,1045
22566,22082
22567,1045
22568,2202
22569,2321
22570,40370
22571,1045
22572,14715
22573,1045
22574,507
22575,5352
22576,1295
22577,7235
22578,39342
22579,507
22580,10595
22581,62271
22582,8078
22583,5932
22584,1092
22585,796
22586,5747
22587,1045
22588,1045
22589,840
22590,1045
22591,977
22592,1058
22593,1045
22594,3383
22595,507
22596,530
22597,1295
22598,204
22599,465
22600,796
22601,6
22602,439
22603,2594
22604,1699
22605,1045
22606,13932
22607,1045
22608,2376
22609,251
22610,422
22611,1348
22612,1045
22613,1045
22614,2900
22615,2270
22616,1351
22617,1045
22618,1045
22619,368
22620,708
22621,1045
22622,507
22623,1045
22624,1295
22625,1040
22626,1045
22627,3821
22628,1045
22629,1045
22630,1045
22631,589
22632,1045
22633,11
22634,1295
22635,1045
22636,1045
22637,179973
22638,26983
22639,507
22640,25416
22641,748
22642,507
22643,422
22644,422
22645,5
22646,2273
22647,1045
22648,22663
22649,4496
22650,1433
22651,23091
22652,21269
22653,422
22654,3821
22655,2318
22656,8269
22657,10183
22658,1777
22659,507
22660,507
22661,2077
22662,1240
22663,8078
22664,576
22665,8078
22666,1699
22667,2594
22668,796
22669,1973
22670,914
22671,86952
22672,255
22673,748
22674,810
22675,834
22676,1239
22677,796
22678,11125
22679,787
22680,1092
22681,593
22682,1433
22683,507
22684,2667
22685,21461
22686,19
22687,89
22688,427
22689,3698
22690,1045
22691,4992
22692,1296
22693,7644
22694,7731
22695,507
22696,1052
22697,2181
22698,8602
22699,7731
22700,5
22701,876
22702,1973
22703,251
22704,1973
22705,11
22706,771
22707,46942
22708,8170
22709,1973
22710,507
22711,1196
22712,1392
22713,1052
22714,1699
22715,1232
22716,117603
22717,3496
22718,1137
22719,2396
22720,1045
22721,507
22722,636
22723,17184
22724,796
22725,9677
22726,6
22727,1052
22728,407
22729,507
22730,507
22731,226
22732,34978
22733,1658
22734,1777
22735,8602
22736,1882
22737,3456
22738,5097
22739,5061
22740,701
22741,1232
22742,630
22743,3496
22744,800
22745,1040
22746,13940
22747,1648
22748,534
22749,2321
22750,816
22751,15772
22752,6
22753,1045
22754,572
22755,2673
22756,2321
22757,9512
22758,1092
22759,2321
22760,4
22761,3562
22762,4
22763,1459
22764,506
22765,890
22766,3329
22767,6
22768,2321
22769,2321
22770,803
22771,20757
22772,2394
22773,2977
22774,618
22775,6455
22776,2321
22777,4052
22778,4052
22779,1092
22780,1045
22781,1084
22782,654
22783,1045
22784,1045
22785,9520
22786,816
22787,2321
22788,423
22789,3175
22790,2321
22791,56231
22792,721
22793,19601
22794,1092
22795,21412
22796,227
22797,3547
22798,1045
22799,74
22800,709
22801,796
22802,92
22803,1469
22804,4
22805,796
22806,3329
22807,1084
22808,1045
22809,2321
22810,1603
22811,796
22812,1287
22813,2667
22814,1672
22815,1045
22816,5
22817,11
22818,32296
22819,1287
22820,507
22821,803
22822,761
22823,1602
22824,1484
22825,6062
22826,4938
22827,1045
22828,1045
22829,1045
22830,1045
22831,1045
22832,2667
22833,265
22834,46220
22835,153
22836,3651
22837,1671
22838,32638
22839,1045
22840,1173
22841,1045
22842,465
22843,5275
22844,507
22845,25667
22846,1045
22847,2378
22848,8703
22849,1602
22850,439
22851,46188
22852,1045
22853,593
22854,22663
22855,227
22856,439
22857,2614
22858,289
22859,20537
22860,8141
22861,25416
22862,1045
22863,1295
22864,4372
22865,439
22866,4496
22867,26468
22868,6
22869,1045
22870,1045
22871,1045
22872,1045
22873,69
22874,5173
22875,1045
22876,1045
22877,1045
22878,1045
22879,1295
22880,701
22881,787
22882,1045
22883,1973
22884,5397
22885,1922
22886,2877
22887,3821
22888,1045
22889,507
22890,872
22891,16180
22892,1045
22893,1045
22894,1045
22895,1045
22896,1045
22897,1045
22898,30348
22899,3559
22900,818
22901,1045
22902,507
22903,55
22904,289
22905,16
22906,1045
22907,507
22908,507
22909,95
22910,1045
22911,1045
22912,1045
22913,7503
22914,4533
22915,13568
22916,1045
22917,1687
22918,30348
22919,2957
22920,3759
22921,3821
22922,1045
22923,322
22924,1724
22925,3770
22926,69
22927,1973
22928,1239
22929,46114
22930,22571
22931,4533
22932,4533
22933,1061
22934,1699
22935,2093
22936,507
22937,1552
22938,863
22939,1074
22940,708
22941,285
22942,1010
22943,427
22944,289
22945,507
22946,1052
22947,507
22948,1351
22949,3562
22950,4496
22951,9643
22952,507
22953,1052
22954,834
22955,1140
22956,507
22957,1988
22958,81
22959,13581
22960,9608
22961,1351
22962,328
22963,805
22964,227
22965,11
22966,1922
22967,1052
22968,569
22969,1035
22970,507
22971,1140
22972,1552
22973,4076
22974,251
22975,1137
22976,507
22977,204
22978,1072
22979,5287
22980,1052
22981,34743
22982,22
22983,1045
22984,3821
22985,324
22986,1658
22987,4631
22988,43265
22989,6018
22990,7091
22991,872
22992,10848
22993,721
22994,4298
22995,311
22996,409
22997,13520
22998,3503
22999,14490
23000,1519
23001,1648
23002,2321
23003,2321
23004,10442
23005,1011
23006,12374
23007,89
23008,60239
23009,2321
23010,818
23011,1045
23012,816
23013,2321
23014,23499
23015,2321
23016,3329
23017,24261
23018,5397
23019,962
23020,9147
23021,2321
23022,4835
23023,11
23024,11
23025,2321
23026,374
23027,2321
23028,74372
23029,4
23030,465
23031,2508
23032,1045
23033,4431
23034,507
23035,2321
23036,3175
23037,17184
23038,3175
23039,800
23040,1084
23041,1684
23042,2321
23043,1491
23044,19795
23045,977
23046,46119
23047,2321
23048,59825
23049,2321
23050,155
23051,130335
23052,16737
23053,1551
23054,328
23055,1966
23056,1045
23057,35
23058,368
23059,74
23060,3329
23061,3672
23062,6311
23063,858
23064,422
23065,748
23066,1140
23067,11144
23068,439
23069,2321
23070,374
23071,10998
23072,396
23073,796
23074,1045
23075,1045
23076,534
23077,1045
23078,1079
23079,1045
23080,1045
23081,1173
23082,5535
23083,569
23084,1045
23085,1232
23086,5097
23087,507
23088,1045
23089,507
23090,6762
23091,439
23092,507
23093,1295
23094,1063
23095,7660
23096,1433
23097,8082
23098,1045
23099,204
23100,818
23101,803
23102,9643
23103,701
23104,1433
23105,1045
23106,8497
23107,1045
23108,636
23109,1045
23110,696
23111,11125
23112,69
23113,289
23114,289
23115,255
23116,1045
23117,5786
23118,1124
23119,1045
23120,1045
23121,1045
23122,1045
23123,1045
23124,1045
23125,1045
23126,3821
23127,1084
23128,311
23129,1045
23130,1045
23131,1045
23132,1930
23133,1045
23134,3611
23135,1045
23136,1045
23137,1045
23138,1145
23139,1045
23140,1013
23141,4888
23142,1045
23143,7644
23144,1045
23145,407
23146,1045
23147,2650
23148,1045
23149,1045
23150,1045
23151,1287
23152,7453
23153,1045
23154,2077
23155,3770
23156,507
23157,4
23158,2270
23159,4496
23160,1973
23161,507
23162,422
23163,1973
23164,1295
23165,651
23166,1339
23167,1433
23168,1658
23169,507
23170,818
23171,13445
23172,1052
23173,796
23174,818
23175,1092
23176,27483
23177,507
23178,507
23179,2560
23180,507
23181,1922
23182,7702
23183,2131
23184,1013
23185,7487
23186,1239
23187,361
23188,507
23189,2311
23190,174163
23191,782
23192,796
23193,796
23194,630
23195,1484
23196,1061
23197,1186
23198,1092
23199,1092
23200,27483
23201,709
23202,834
23203,1045
23204,11904
23205,37163
23206,876
23207,818
23208,5494
23209,1353
23210,18366
23211,507
23212,19
23213,3698
23214,93
23215,1052
23216,374
23217,1799
23218,1779
23219,2396
23220,1138
23221,781
23222,1483
23223,1563
23224,911
23225,350
23226,4496
23227,3698
23228,32941
23229,818
23230,507
23231,19247
23232,1287
23233,2647
23234,507
23235,6
23236,9643
23237,520
23238,1819
23239,4118
23240,1052
23241,25416
23242,636
23243,3821
23244,19247
23245,1214
23246,593
23247,328
23248,507
23249,4501
23250,1646
23251,3626
23252,2815
23253,5
23254,1779
23255,430
23256,1023
23257,13308
23258,1551
23259,800
23260,1040
23261,4342
23262,1648
23263,800
23264,1287
